SessionID,Configuration Name,Observer,DeviceID,Edited,Session Start Time,Recorded Start Time,Session End Time,DateTime,Date,Time,Year,Month,Hour,Project Animals,Duration,Habitat Map,Grid Size,Image Size,Notes,Channel Type,Subject Type,Focal Name,Group Count,Frame Number,Interval Channel 1 Name,Interval Channel 1 Value,Space Use Grid X,Space Use Grid Y,Space Use Grid XY,Space Use Coordinate X,Space Use Coordinate Y,Space Use Coordinate XY,Question: Scent used and location sprayed?_36,Conditions,Cond.Locations1,Cond.Locations2
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:13,30/6/22,14:13:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,7,,,4,2,"4, 2",199,116,"199, 116",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:13,30/6/22,14:13:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,7,,,4,3,"4, 3",191,130,"191, 130",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:13,30/6/22,14:13:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 04,,7,,,5,3,"5, 3",203,126,"203, 126",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:14,30/6/22,14:14:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,2,8,Red Dhole,OOS,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:14,30/6/22,14:14:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,4,8,Red Dhole,Resting/Vigilance,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:14,30/6/22,14:14:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,8,,,4,3,"4, 3",183,121,"183, 121",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:14,30/6/22,14:14:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,8,,,4,2,"4, 2",194,116,"194, 116",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:14,30/6/22,14:14:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,8,,,4,3,"4, 3",192,129,"192, 129",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:14,30/6/22,14:14:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 04,,8,,,5,3,"5, 3",200,124,"200, 124",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:15,30/6/22,14:15:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,1,9,Red Dhole,Resting/Vigilance,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:15,30/6/22,14:15:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,9,Red Dhole,Sleep,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:15,30/6/22,14:15:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,2,9,Red Dhole,OOS,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:15,30/6/22,14:15:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,9,,,4,2,"4, 2",185,120,"185, 120",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:15,30/6/22,14:15:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,9,,,4,2,"4, 2",195,115,"195, 115",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:15,30/6/22,14:15:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,9,,,5,3,"5, 3",203,125,"203, 125",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:15,30/6/22,14:15:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 04,,9,,,4,3,"4, 3",192,130,"192, 130",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:16,30/6/22,14:16:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,4,10,Red Dhole,Resting/Vigilance,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:16,30/6/22,14:16:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,2,10,Red Dhole,OOS,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:16,30/6/22,14:16:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,10,,,4,3,"4, 3",183,123,"183, 123",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:16,30/6/22,14:16:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,10,,,4,2,"4, 2",195,115,"195, 115",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:16,30/6/22,14:16:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,10,,,4,3,"4, 3",190,130,"190, 130",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:16,30/6/22,14:16:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 04,,10,,,5,3,"5, 3",205,125,"205, 125",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:17,30/6/22,14:17:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,2,11,Red Dhole,OOS,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:17,30/6/22,14:17:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,4,11,Red Dhole,Resting/Vigilance,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:17,30/6/22,14:17:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,11,,,4,3,"4, 3",186,122,"186, 122",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:17,30/6/22,14:17:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,11,,,4,3,"4, 3",196,121,"196, 121",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:17,30/6/22,14:17:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,11,,,4,3,"4, 3",193,130,"193, 130",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:17,30/6/22,14:17:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 04,,11,,,5,3,"5, 3",203,129,"203, 129",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:18,30/6/22,14:18:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,4,12,Red Dhole,Resting/Vigilance,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:18,30/6/22,14:18:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,2,12,Red Dhole,OOS,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:18,30/6/22,14:18:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,12,,,4,3,"4, 3",186,121,"186, 121",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:18,30/6/22,14:18:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,12,,,4,2,"4, 2",197,117,"197, 117",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:18,30/6/22,14:18:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,12,,,4,3,"4, 3",191,129,"191, 129",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:18,30/6/22,14:18:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 04,,12,,,5,3,"5, 3",205,124,"205, 124",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:19,30/6/22,14:19:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,2,13,Red Dhole,OOS,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:19,30/6/22,14:19:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,4,13,Red Dhole,Sleep,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:19,30/6/22,14:19:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,13,,,4,2,"4, 2",191,120,"191, 120",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:19,30/6/22,14:19:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,13,,,4,2,"4, 2",198,118,"198, 118",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:19,30/6/22,14:19:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,13,,,4,3,"4, 3",195,130,"195, 130",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:19,30/6/22,14:19:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 04,,13,,,5,3,"5, 3",203,125,"203, 125",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:20,30/6/22,14:20:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,4,14,Red Dhole,Sleep,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:20,30/6/22,14:20:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,2,14,Red Dhole,OOS,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:20,30/6/22,14:20:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,14,,,4,3,"4, 3",186,122,"186, 122",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:20,30/6/22,14:20:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,14,,,4,2,"4, 2",196,117,"196, 117",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:20,30/6/22,14:20:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,14,,,4,3,"4, 3",192,129,"192, 129",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:20,30/6/22,14:20:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 04,,14,,,5,3,"5, 3",204,127,"204, 127",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:21,30/6/22,14:21:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,2,15,Red Dhole,OOS,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:21,30/6/22,14:21:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,4,15,Red Dhole,Sleep,,,,,,,Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:21,30/6/22,14:21:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,15,,,4,3,"4, 3",185,120,"185, 120",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:21,30/6/22,14:21:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 02,,15,,,4,2,"4, 2",198,112,"198, 112",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:21,30/6/22,14:21:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 03,,15,,,4,3,"4, 3",191,127,"191, 127",Ginger; A and H,Ginger,A,H
960,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,30/6/22 14:06,30/6/22 14:06,30/6/22 14:21,30/6/22 14:21,30/6/22,14:21:53,2022,6,14,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 04,,15,,,5,3,"5, 3",202,125,"202, 125",Ginger; A and H,Ginger,A,H
1054,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,1/7/22 13:51,1/7/22 13:51,1/7/22 14:06,1/7/22 13:52,1/7/22,13:52:03,2022,7,13,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,1,Red Dhole,Resting/Vigilance,,,,,,,Baseline,Baseline,,
1054,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,1/7/22 13:51,1/7/22 13:51,1/7/22 14:06,1/7/22 13:52,1/7/22,13:52:03,2022,7,13,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole,3,1,Red Dhole,OOS,,,,,,,Baseline,Baseline,,
1054,Red dhole scent,Intern: Yan Hong,735c2997-5b90-4ffa-906a-768add2ac89d,No,1/7/22 13:51,1/7/22 13:51,1/7/22 14:06,1/7/22 13:52,1/7/22,13:52:03,2022,7,13,"Red Dhole,Red Dhole 1,Red Dhole 2,Red Dhole 3,Red Dhole 4,Red Dhole 5,Red Dhole 6",15,Dhole Exhibit,"12,10",600x600,,Interval,Group,Red Dhole 01,,1,,,4,3,"4, 3",186,123,"186, 123",Baseline,Baseline,,
