"SessionID","Configuration Name","Observer","DeviceID","Edited","Session Start Time","Recorded Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Habitat Map","Grid Size","Image Size","Notes","Channel Type","Subject Type","Focal Name","Group Count","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Space Use Grid X","Space Use Grid Y","Space Use Grid XY","Space Use Coordinate X","Space Use Coordinate Y","Space Use Coordinate XY","Question: Scent used and location sprayed?_35"
"1260","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-08 15:24:48","2022-07-08 15:24:48","2022-07-08 15:39:48","2022-07-08 15:34:48","2022-07-08","15:34:48","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","20","Malayan Tigers","Resting/Vigilance","5","2","5, 2","246","74","246, 74","Cinnamon; B and C"
"1260","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-08 15:24:48","2022-07-08 15:24:48","2022-07-08 15:39:48","2022-07-08 15:35:18","2022-07-08","15:35:18","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","21","Malayan Tigers","Resting/Vigilance","5","2","5, 2","241","76","241, 76","Cinnamon; B and C"
"1260","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-08 15:24:48","2022-07-08 15:24:48","2022-07-08 15:39:48","2022-07-08 15:35:48","2022-07-08","15:35:48","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","22","Malayan Tigers","Resting/Vigilance","5","2","5, 2","242","76","242, 76","Cinnamon; B and C"
"1260","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-08 15:24:48","2022-07-08 15:24:48","2022-07-08 15:39:48","2022-07-08 15:36:18","2022-07-08","15:36:18","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","23","Malayan Tigers","Resting/Vigilance","5","2","5, 2","245","73","245, 73","Cinnamon; B and C"
"1260","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-08 15:24:48","2022-07-08 15:24:48","2022-07-08 15:39:48","2022-07-08 15:36:48","2022-07-08","15:36:48","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","24","Malayan Tigers","Resting/Vigilance","5","2","5, 2","244","73","244, 73","Cinnamon; B and C"
"1260","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-08 15:24:48","2022-07-08 15:24:48","2022-07-08 15:39:48","2022-07-08 15:37:18","2022-07-08","15:37:18","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","25","Malayan Tigers","Resting/Vigilance","5","2","5, 2","247","75","247, 75","Cinnamon; B and C"
"1260","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-08 15:24:48","2022-07-08 15:24:48","2022-07-08 15:39:48","2022-07-08 15:37:48","2022-07-08","15:37:48","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","26","Malayan Tigers","Resting/Vigilance","5","2","5, 2","246","73","246, 73","Cinnamon; B and C"
"1260","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-08 15:24:48","2022-07-08 15:24:48","2022-07-08 15:39:48","2022-07-08 15:38:18","2022-07-08","15:38:18","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","27","Malayan Tigers","Resting/Vigilance","5","2","5, 2","242","72","242, 72","Cinnamon; B and C"
"1260","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-08 15:24:48","2022-07-08 15:24:48","2022-07-08 15:39:48","2022-07-08 15:38:48","2022-07-08","15:38:48","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","28","Malayan Tigers","Sleeping","5","2","5, 2","247","73","247, 73","Cinnamon; B and C"
"1260","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-08 15:24:48","2022-07-08 15:24:48","2022-07-08 15:39:48","2022-07-08 15:39:18","2022-07-08","15:39:18","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","29","Malayan Tigers","Sleeping","5","2","5, 2","245","76","245, 76","Cinnamon; B and C"
"1260","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-08 15:24:48","2022-07-08 15:24:48","2022-07-08 15:39:48","2022-07-08 15:39:48","2022-07-08","15:39:48","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","30","Malayan Tigers","Resting/Vigilance","5","2","5, 2","248","82","248, 82","Cinnamon; B and C"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:49:39","2022-07-11","14:49:39","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","1","Malayan Tigers","Resting/Vigilance","2","6","2, 6","99","302","99, 302","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:50:09","2022-07-11","14:50:09","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","2","Malayan Tigers","Resting/Vigilance","3","6","3, 6","101","301","101, 301","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:50:39","2022-07-11","14:50:39","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","3","Malayan Tigers","Resting/Vigilance","2","6","2, 6","100","300","100, 300","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:51:09","2022-07-11","14:51:09","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","4","Malayan Tigers","Resting/Vigilance","3","5","3, 5","100","299","100, 299","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:51:39","2022-07-11","14:51:39","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","5","Malayan Tigers","Resting/Vigilance","3","6","3, 6","100","301","100, 301","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:52:09","2022-07-11","14:52:09","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","6","Malayan Tigers","Sleeping","2","6","2, 6","99","301","99, 301","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:52:39","2022-07-11","14:52:39","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","7","Malayan Tigers","Resting/Vigilance","3","5","3, 5","101","298","101, 298","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:53:09","2022-07-11","14:53:09","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","8","Malayan Tigers","Resting/Vigilance","3","6","3, 6","100","300","100, 300","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:53:39","2022-07-11","14:53:39","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","9","Malayan Tigers","Resting/Vigilance","3","6","3, 6","101","301","101, 301","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:54:09","2022-07-11","14:54:09","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","10","Malayan Tigers","Resting/Vigilance","3","5","3, 5","100","299","100, 299","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:54:39","2022-07-11","14:54:39","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","11","Malayan Tigers","Resting/Vigilance","3","6","3, 6","100","300","100, 300","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:55:09","2022-07-11","14:55:09","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","12","Malayan Tigers","Resting/Vigilance","3","6","3, 6","100","301","100, 301","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:55:39","2022-07-11","14:55:39","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","13","Malayan Tigers","Sleeping","3","5","3, 5","101","299","101, 299","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:56:09","2022-07-11","14:56:09","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","14","Malayan Tigers","Resting/Vigilance","2","5","2, 5","100","299","100, 299","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:56:39","2022-07-11","14:56:39","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","15","Malayan Tigers","Resting/Vigilance","3","6","3, 6","100","302","100, 302","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:57:09","2022-07-11","14:57:09","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","16","Malayan Tigers","Resting/Vigilance","2","6","2, 6","100","300","100, 300","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:57:39","2022-07-11","14:57:39","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","17","Malayan Tigers","Sleeping","3","6","3, 6","100","300","100, 300","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:58:09","2022-07-11","14:58:09","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","18","Malayan Tigers","Sleeping","2","5","2, 5","99","298","99, 298","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:58:39","2022-07-11","14:58:39","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","19","Malayan Tigers","Sleeping","3","6","3, 6","100","301","100, 301","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:59:09","2022-07-11","14:59:09","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","20","Malayan Tigers","Resting/Vigilance","3","6","3, 6","100","300","100, 300","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 14:59:39","2022-07-11","14:59:39","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","21","Malayan Tigers","Resting/Vigilance","3","6","3, 6","101","301","101, 301","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 15:00:09","2022-07-11","15:00:09","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","22","Malayan Tigers","Resting/Vigilance","2","5","2, 5","100","299","100, 299","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 15:00:39","2022-07-11","15:00:39","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","23","Malayan Tigers","Resting/Vigilance","3","6","3, 6","101","301","101, 301","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 15:01:09","2022-07-11","15:01:09","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","24","Malayan Tigers","Locomotion","5","2","5, 2","206","73","206, 73","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 15:01:39","2022-07-11","15:01:39","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","25","Malayan Tigers","Locomotion","4","2","4, 2","185","64","185, 64","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 15:02:09","2022-07-11","15:02:09","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","26","Malayan Tigers","Locomotion","4","3","4, 3","194","121","194, 121","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 15:02:39","2022-07-11","15:02:39","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","27","Malayan Tigers","Locomotion","4","2","4, 2","199","109","199, 109","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 15:03:09","2022-07-11","15:03:09","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","28","Malayan Tigers","Locomotion","3","3","3, 3","131","140","131, 140","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 15:03:39","2022-07-11","15:03:39","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","29","Malayan Tigers","Locomotion","3","5","3, 5","127","257","127, 257","Baseline"
"1300","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 14:49:09","2022-07-11 14:49:09","2022-07-11 15:04:09","2022-07-11 15:04:09","2022-07-11","15:04:09","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","30","Malayan Tigers","Locomotion","5","4","5, 4","204","210","204, 210","Baseline"
"1303","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 15:12:59","2022-07-11 15:12:59","2022-07-11 15:27:59","2022-07-11 15:13:29","2022-07-11","15:13:29","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","1","Malayan Tigers","Locomotion","4","2","4, 2","173","81","173, 81","Perfume; C and E"
"1303","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 15:12:59","2022-07-11 15:12:59","2022-07-11 15:27:59","2022-07-11 15:13:59","2022-07-11","15:13:59","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","2","Malayan Tigers","Locomotion","4","5","4, 5","160","265","160, 265","Perfume; C and E"
"1303","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 15:12:59","2022-07-11 15:12:59","2022-07-11 15:27:59","2022-07-11 15:14:29","2022-07-11","15:14:29","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","3","Malayan Tigers","Locomotion","3","6","3, 6","114","311","114, 311","Perfume; C and E"
"1303","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 15:12:59","2022-07-11 15:12:59","2022-07-11 15:27:59","2022-07-11 15:14:59","2022-07-11","15:14:59","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","4","Malayan Tigers","Locomotion","2","5","2, 5","99","260","99, 260","Perfume; C and E"
"1303","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 15:12:59","2022-07-11 15:12:59","2022-07-11 15:27:59","2022-07-11 15:15:29","2022-07-11","15:15:29","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","5","Malayan Tigers","Locomotion","4","4","4, 4","158","229","158, 229","Perfume; C and E"
"1303","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 15:12:59","2022-07-11 15:12:59","2022-07-11 15:27:59","2022-07-11 15:15:59","2022-07-11","15:15:59","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","6","Malayan Tigers","Locomotion","5","2","5, 2","249","105","249, 105","Perfume; C and E"
"1303","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-11 15:12:59","2022-07-11 15:12:59","2022-07-11 15:27:59","2022-07-11 15:16:29","2022-07-11","15:16:29","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","7","Malayan Tigers","Locomotion","5","3","5, 3","245","153","245, 153","Perfume; C and E"
